,CustomerID,Recency,Frequency,MonetaryValue,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,RFM_Label
2456,15984.0,2,275,2816.9700000000003,5,1,1,7,Potential Loyalists
2457,15985.0,122,38,1037.42,1,4,2,7,Potential Loyalists
2458,15986.0,29,14,168.11999999999998,3,1,1,5,At Risk
2459,15987.0,11,140,1451.28,4,1,1,6,Potential Loyalists
2460,15988.0,18,27,158.03,3,1,1,5,At Risk
2461,15990.0,43,52,792.11,2,2,1,5,At Risk
2462,15992.0,3,3,41.989999999999995,5,1,1,7,Potential Loyalists
2463,15993.0,8,559,2748.12,4,1,1,6,Potential Loyalists
2464,15994.0,54,35,427.07,1,2,1,4,Lost Customers
2465,15996.0,87,131,1044.78,1,3,1,5,At Risk
2466,15998.0,36,509,3084.17,2,1,1,4,Lost Customers
2467,16000.0,2,9,12393.7,5,1,1,7,Potential Loyalists
2468,16003.0,29,103,2735.37,3,1,1,5,At Risk
2469,16005.0,11,218,615.39,4,1,1,6,Potential Loyalists
2470,16006.0,210,8,101.4,1,5,2,8,Loyal Customers
2471,16007.0,47,385,1701.94,2,2,1,5,At Risk
2472,16008.0,23,33,478.78,3,1,1,5,At Risk
2473,16009.0,21,90,992.71,3,1,1,5,At Risk
2474,16010.0,245,86,407.5,1,5,2,8,Loyal Customers
2475,16011.0,7,212,3362.71,5,1,1,7,Potential Loyalists
2476,16012.0,34,94,1415.29,2,1,1,4,Lost Customers
2477,16013.0,3,149,33453.45,5,1,1,7,Potential Loyalists
2478,16014.0,35,148,653.13,2,1,1,4,Lost Customers
2479,16015.0,3,183,690.25,5,1,1,7,Potential Loyalists
2480,16016.0,2,237,1483.31,5,1,1,7,Potential Loyalists
2481,16017.0,46,32,211.88,2,2,1,5,At Risk
2482,16018.0,38,28,408.9,2,1,1,4,Lost Customers
2483,16019.0,1,165,3450.24,5,1,1,7,Potential Loyalists
2484,16020.0,16,46,851.01,3,1,1,5,At Risk
2485,16022.0,259,76,628.28,1,5,2,8,Loyal Customers
2486,16023.0,45,101,719.8100000000001,2,2,1,5,At Risk
2487,16024.0,11,62,245.96,4,1,1,6,Potential Loyalists
2488,16025.0,29,28,439.65999999999997,3,1,1,5,At Risk
2489,16026.0,42,32,236.09,2,2,1,5,At Risk
2490,16027.0,91,16,934.62,1,3,1,5,At Risk
2491,16029.0,38,264,58193.85,2,1,1,4,Lost Customers
2492,16030.0,309,29,331.24,1,5,3,9,Best Customers
2493,16031.0,91,100,548.94,1,3,1,5,At Risk
2494,16033.0,5,1152,8727.61,5,1,1,7,Potential Loyalists
2495,16034.0,195,22,437.7,1,5,2,8,Loyal Customers
2496,16036.0,86,55,758.9200000000001,1,3,1,5,At Risk
2497,16037.0,269,39,855.02,1,5,2,8,Loyal Customers
2498,16038.0,7,28,454.33,5,1,1,7,Potential Loyalists
2499,16040.0,64,65,1313.55,1,2,1,4,Lost Customers
2500,16041.0,30,6,3166.4,3,1,1,5,At Risk
2501,16042.0,21,75,1147.37,3,1,1,5,At Risk
2502,16043.0,37,39,773.99,2,1,1,4,Lost Customers
2503,16045.0,119,83,1340.7,1,4,2,7,Potential Loyalists
2504,16048.0,85,9,243.69000000000003,1,3,1,5,At Risk
2505,16049.0,39,312,1111.79,2,1,1,4,Lost Customers
2506,16050.0,173,10,137.9,1,5,2,8,Loyal Customers
2507,16052.0,53,34,362.06,1,2,1,4,Lost Customers
2508,16053.0,32,84,1511.95,2,1,1,4,Lost Customers
2509,16054.0,144,70,783.9,1,4,2,7,Potential Loyalists
2510,16055.0,220,8,134.8,1,5,2,8,Loyal Customers
2511,16056.0,44,68,664.85,2,2,1,5,At Risk
2512,16057.0,3,134,2140.2200000000003,5,1,1,7,Potential Loyalists
2513,16059.0,65,180,1459.8600000000001,1,2,1,4,Lost Customers
2515,16062.0,9,64,1153.62,4,1,1,6,Potential Loyalists
2516,16063.0,259,23,335.32,1,5,2,8,Loyal Customers
2517,16065.0,364,74,372.09,1,5,3,9,Best Customers
2518,16066.0,16,102,1521.87,3,1,1,5,At Risk
2519,16070.0,21,33,852.15,3,1,1,5,At Risk
2520,16071.0,44,21,326.24,2,2,1,5,At Risk
2521,16072.0,287,23,584.3199999999999,1,5,2,8,Loyal Customers
2522,16073.0,291,2,94.35000000000001,1,5,2,8,Loyal Customers
2523,16076.0,2,131,2173.53,5,1,1,7,Potential Loyalists
2524,16078.0,283,1,79.2,1,5,2,8,Loyal Customers
2525,16079.0,16,21,1352.0,3,1,1,5,At Risk
2526,16080.0,81,11,176.6,1,3,1,5,At Risk
2527,16081.0,55,227,2806.9,1,2,1,4,Lost Customers
2528,16083.0,100,31,1317.62,1,3,2,6,Potential Loyalists
2529,16084.0,298,38,436.18,1,5,2,8,Loyal Customers
2530,16085.0,22,167,981.51,3,1,1,5,At Risk
2531,16086.0,58,40,1119.31,1,2,1,4,Lost Customers
2532,16091.0,154,18,315.06,1,5,2,8,Loyal Customers
2533,16092.0,98,53,779.36,1,3,1,5,At Risk
2534,16093.0,106,1,17.0,1,4,2,7,Potential Loyalists
2535,16094.0,11,67,1041.83,4,1,1,6,Potential Loyalists
2536,16096.0,263,12,320.62,1,5,2,8,Loyal Customers
2537,16097.0,239,10,185.04999999999998,1,5,2,8,Loyal Customers
2538,16098.0,87,67,2005.63,1,3,1,5,At Risk
2539,16099.0,49,39,731.9,1,2,1,4,Lost Customers
2540,16101.0,8,83,1245.96,4,1,1,6,Potential Loyalists
2541,16102.0,41,57,1842.14,2,1,1,4,Lost Customers
2542,16103.0,6,48,1429.64,5,1,1,7,Potential Loyalists
2543,16104.0,61,29,302.36,1,2,1,4,Lost Customers
2544,16105.0,248,13,336.96,1,5,2,8,Loyal Customers
2545,16106.0,65,6,108.38,1,2,1,4,Lost Customers
2546,16107.0,17,31,3204.1600000000003,3,1,1,5,At Risk
2547,16108.0,84,49,816.1,1,3,1,5,At Risk
2548,16109.0,218,18,611.88,1,5,2,8,Loyal Customers
2549,16110.0,44,354,1337.48,2,2,1,5,At Risk
2550,16112.0,142,16,195.74,1,4,2,7,Potential Loyalists
2551,16113.0,182,30,161.38,1,5,2,8,Loyal Customers
2552,16114.0,170,8,135.75000000000003,1,5,2,8,Loyal Customers
2553,16115.0,9,284,1667.97,4,1,1,6,Potential Loyalists
2554,16116.0,205,35,592.88,1,5,2,8,Loyal Customers
2555,16117.0,189,30,232.21,1,5,2,8,Loyal Customers
2556,16119.0,7,16,423.36,5,1,1,7,Potential Loyalists
2557,16120.0,58,32,1294.14,1,2,1,4,Lost Customers
2558,16121.0,56,212,867.11,1,2,1,4,Lost Customers
2559,16122.0,72,38,684.42,1,2,1,4,Lost Customers
2560,16123.0,51,16,307.78,1,2,1,4,Lost Customers
2561,16124.0,315,16,187.15,1,5,3,9,Best Customers
2562,16125.0,366,13,289.35,1,5,3,9,Best Customers
2563,16126.0,28,117,6287.77,3,1,1,5,At Risk
2564,16127.0,38,40,656.25,2,1,1,4,Lost Customers
2565,16128.0,17,89,1880.22,3,1,1,5,At Risk
2566,16131.0,51,78,3506.54,1,2,1,4,Lost Customers
2567,16133.0,3,364,14305.66,5,1,1,7,Potential Loyalists
2568,16134.0,21,38,603.69,3,1,1,5,At Risk
2569,16135.0,262,21,517.55,1,5,2,8,Loyal Customers
2570,16136.0,59,37,709.38,1,2,1,4,Lost Customers
2572,16139.0,18,31,635.41,3,1,1,5,At Risk
2573,16140.0,52,36,708.1800000000001,1,2,1,4,Lost Customers
2574,16141.0,87,30,620.4,1,3,1,5,At Risk
2575,16142.0,249,37,535.34,1,5,2,8,Loyal Customers
2576,16143.0,2,118,2419.84,5,1,1,7,Potential Loyalists
2577,16144.0,246,1,175.2,1,5,2,8,Loyal Customers
2578,16145.0,8,237,3741.98,4,1,1,6,Potential Loyalists
2579,16146.0,156,29,734.13,1,5,2,8,Loyal Customers
2580,16147.0,133,22,375.0,1,4,2,7,Potential Loyalists
2581,16148.0,295,1,76.32000000000001,1,5,2,8,Loyal Customers
2582,16149.0,4,18,280.52,5,1,1,7,Potential Loyalists
2583,16150.0,38,136,1906.07,2,1,1,4,Lost Customers
2584,16152.0,268,29,1829.04,1,5,2,8,Loyal Customers
2585,16153.0,49,89,1824.23,1,2,1,4,Lost Customers
2586,16156.0,8,138,3032.2400000000002,4,1,1,6,Potential Loyalists
2587,16157.0,15,19,644.24,3,1,1,5,At Risk
2588,16159.0,281,14,348.2,1,5,2,8,Loyal Customers
2589,16160.0,63,22,1009.4499999999999,1,2,1,4,Lost Customers
2590,16161.0,1,501,5396.72,5,1,1,7,Potential Loyalists
2591,16162.0,251,2,37.4,1,5,2,8,Loyal Customers
2592,16163.0,224,7,441.59999999999997,1,5,2,8,Loyal Customers
2593,16164.0,16,35,802.53,3,1,1,5,At Risk
2594,16168.0,10,99,3770.6,4,1,1,6,Potential Loyalists
2595,16169.0,7,85,1822.97,5,1,1,7,Potential Loyalists
2596,16170.0,50,127,1880.4199999999998,1,2,1,4,Lost Customers
2597,16171.0,58,3,73.19999999999999,1,2,1,4,Lost Customers
2598,16172.0,94,69,1140.21,1,3,1,5,At Risk
2599,16173.0,15,87,1406.57,3,1,1,5,At Risk
2600,16174.0,125,23,1009.55,1,4,2,7,Potential Loyalists
2601,16175.0,93,58,1037.59,1,3,1,5,At Risk
2602,16177.0,49,15,331.95,1,2,1,4,Lost Customers
2603,16178.0,137,8,197.9,1,4,2,7,Potential Loyalists
2604,16179.0,60,11,215.83,1,2,1,4,Lost Customers
2605,16180.0,99,176,10217.48,1,3,1,5,At Risk
2606,16181.0,72,11,305.54,1,2,1,4,Lost Customers
2607,16182.0,71,28,6617.65,1,2,1,4,Lost Customers
2608,16183.0,66,15,338.71000000000004,1,2,1,4,Lost Customers
2609,16184.0,63,46,1155.54,1,2,1,4,Lost Customers
2610,16185.0,16,31,529.41,3,1,1,5,At Risk
2611,16186.0,22,219,3991.94,3,1,1,5,At Risk
2612,16187.0,31,297,6841.24,2,1,1,4,Lost Customers
2613,16188.0,44,67,981.86,2,2,1,5,At Risk
2614,16189.0,15,11,215.48,3,1,1,5,At Risk
2615,16190.0,39,6,215.08,2,1,1,4,Lost Customers
2616,16191.0,2,150,4916.57,5,1,1,7,Potential Loyalists
2617,16193.0,236,19,314.45,1,5,2,8,Loyal Customers
2618,16198.0,74,14,400.68,1,2,1,4,Lost Customers
2619,16200.0,3,179,1080.6200000000001,5,1,1,7,Potential Loyalists
2620,16201.0,2,115,1821.52,5,1,1,7,Potential Loyalists
2621,16202.0,360,18,365.27,1,5,3,9,Best Customers
2622,16203.0,58,36,589.15,1,2,1,4,Lost Customers
2623,16204.0,22,57,405.71,3,1,1,5,At Risk
2624,16205.0,30,97,754.78,3,1,1,5,At Risk
2625,16206.0,54,63,537.0600000000001,1,2,1,4,Lost Customers
2626,16207.0,24,19,394.38,3,1,1,5,At Risk
2627,16208.0,44,66,664.26,2,2,1,5,At Risk
2628,16209.0,88,46,2262.62,1,3,1,5,At Risk
2629,16210.0,1,122,21076.3,5,1,1,7,Potential Loyalists
2630,16211.0,80,24,542.77,1,3,1,5,At Risk
2631,16212.0,18,43,681.19,3,1,1,5,At Risk
2632,16213.0,78,6,159.0,1,3,1,5,At Risk
2633,16214.0,170,44,1062.75,1,5,2,8,Loyal Customers
2634,16215.0,80,14,242.35,1,3,1,5,At Risk
2635,16216.0,266,37,914.9300000000001,1,5,2,8,Loyal Customers
2636,16217.0,234,18,266.45000000000005,1,5,2,8,Loyal Customers
2637,16218.0,29,90,3054.87,3,1,1,5,At Risk
2638,16221.0,36,97,864.86,2,1,1,4,Lost Customers
2639,16222.0,317,137,846.72,1,5,3,9,Best Customers
2640,16224.0,56,96,1295.3,1,2,1,4,Lost Customers
2641,16225.0,44,134,1096.32,2,2,1,5,At Risk
2642,16226.0,202,8,255.12,1,5,2,8,Loyal Customers
2643,16227.0,218,7,308.32000000000005,1,5,2,8,Loyal Customers
2644,16229.0,86,47,1010.6,1,3,1,5,At Risk
2645,16230.0,189,35,542.03,1,5,2,8,Loyal Customers
2646,16232.0,32,38,983.23,2,1,1,4,Lost Customers
2647,16233.0,70,25,422.13,1,2,1,4,Lost Customers
2648,16235.0,40,47,848.41,2,1,1,4,Lost Customers
2649,16236.0,77,20,432.2,1,3,1,5,At Risk
2650,16239.0,56,21,372.9,1,2,1,4,Lost Customers
2651,16240.0,7,142,3693.81,5,1,1,7,Potential Loyalists
2652,16241.0,9,662,2607.87,4,1,1,6,Potential Loyalists
2653,16242.0,7,295,3598.26,5,1,1,7,Potential Loyalists
2654,16243.0,33,51,409.1,2,1,1,4,Lost Customers
2655,16244.0,211,91,1522.75,1,5,2,8,Loyal Customers
2656,16245.0,23,93,1352.36,3,1,1,5,At Risk
2657,16247.0,169,16,114.56,1,5,2,8,Loyal Customers
2658,16248.0,61,7,152.94,1,2,1,4,Lost Customers
2659,16249.0,52,69,1800.07,1,2,1,4,Lost Customers
2660,16250.0,260,24,389.44,1,5,2,8,Loyal Customers
2662,16253.0,66,123,3683.86,1,2,1,4,Lost Customers
2663,16255.0,16,274,2609.3,3,1,1,5,At Risk
2664,16256.0,257,14,732.63,1,5,2,8,Loyal Customers
2665,16257.0,176,2,46.95,1,5,2,8,Loyal Customers
2666,16258.0,44,135,5203.51,2,2,1,5,At Risk
2667,16260.0,50,18,1035.45,1,2,1,4,Lost Customers
2668,16261.0,16,124,746.83,3,1,1,5,At Risk
2670,16265.0,8,260,5423.15,4,1,1,6,Potential Loyalists
2671,16266.0,73,61,861.89,1,2,1,4,Lost Customers
2672,16268.0,70,45,667.65,1,2,1,4,Lost Customers
2673,16270.0,352,54,1141.24,1,5,3,9,Best Customers
2674,16271.0,15,133,1408.29,3,1,1,5,At Risk
2675,16272.0,116,25,411.7,1,4,2,7,Potential Loyalists
2676,16274.0,372,65,337.75,1,5,3,9,Best Customers
2677,16275.0,196,33,559.87,1,5,2,8,Loyal Customers
2678,16276.0,176,6,810.6,1,5,2,8,Loyal Customers
2679,16278.0,22,25,537.83,3,1,1,5,At Risk
2680,16279.0,20,109,1496.68,3,1,1,5,At Risk
2681,16281.0,71,17,2062.06,1,2,1,4,Lost Customers
2682,16282.0,339,11,168.3,1,5,3,9,Best Customers
2683,16283.0,5,167,1529.81,5,1,1,7,Potential Loyalists
2684,16284.0,30,109,823.97,3,1,1,5,At Risk
2685,16287.0,169,8,142.5,1,5,2,8,Loyal Customers
2686,16292.0,116,19,280.9,1,4,2,7,Potential Loyalists
2687,16293.0,8,120,2236.7400000000002,4,1,1,6,Potential Loyalists
2688,16295.0,9,79,1328.55,4,1,1,6,Potential Loyalists
2689,16297.0,249,22,278.55,1,5,2,8,Loyal Customers
2690,16298.0,22,27,598.2,3,1,1,5,At Risk
2691,16302.0,107,12,212.82,1,4,2,7,Potential Loyalists
2692,16303.0,25,167,5305.83,3,1,1,5,At Risk
2693,16305.0,138,22,361.21999999999997,1,4,2,7,Potential Loyalists
2694,16306.0,213,44,602.27,1,5,2,8,Loyal Customers
2695,16308.0,37,4,2560.0,2,1,1,4,Lost Customers
2696,16309.0,91,44,686.67,1,3,1,5,At Risk
2697,16311.0,17,37,616.26,3,1,1,5,At Risk
2698,16313.0,2,16,274.15,5,1,1,7,Potential Loyalists
2699,16315.0,330,14,226.37,1,5,3,9,Best Customers
2700,16316.0,63,156,2755.56,1,2,1,4,Lost Customers
2701,16317.0,119,69,1341.65,1,4,2,7,Potential Loyalists
2702,16318.0,34,19,328.15,2,1,1,4,Lost Customers
2703,16319.0,217,3,404.40000000000003,1,5,2,8,Loyal Customers
2704,16322.0,0,37,326.75,5,1,1,7,Potential Loyalists
2705,16323.0,195,1,207.50000000000003,1,5,2,8,Loyal Customers
2706,16324.0,127,118,428.68,1,4,2,7,Potential Loyalists
2707,16325.0,43,20,510.54,2,2,1,5,At Risk
2708,16326.0,5,320,3085.96,5,1,1,7,Potential Loyalists
2709,16327.0,13,318,3813.62,4,1,1,6,Potential Loyalists
2710,16330.0,17,41,242.21,3,1,1,5,At Risk
2711,16332.0,27,154,1583.2,3,1,1,5,At Risk
2712,16333.0,7,45,26626.8,5,1,1,7,Potential Loyalists
2713,16337.0,36,10,151.05,2,1,1,4,Lost Customers
2714,16338.0,156,11,214.8,1,5,2,8,Loyal Customers
2715,16339.0,283,20,109.95,1,5,2,8,Loyal Customers
2716,16340.0,106,153,549.07,1,4,2,7,Potential Loyalists
2717,16341.0,24,84,1959.38,3,1,1,5,At Risk
2718,16342.0,74,15,322.41,1,2,1,4,Lost Customers
2719,16343.0,15,47,370.48,3,1,1,5,At Risk
2720,16344.0,157,2,101.10000000000001,1,5,2,8,Loyal Customers
2721,16345.0,43,38,575.41,2,2,1,5,At Risk
2722,16347.0,10,92,887.65,4,1,1,6,Potential Loyalists
2723,16348.0,31,234,1467.11,2,1,1,4,Lost Customers
2724,16349.0,290,9,53.5,1,5,2,8,Loyal Customers
2725,16350.0,20,60,1100.47,3,1,1,5,At Risk
2726,16351.0,332,8,153.9,1,5,3,9,Best Customers
2727,16352.0,17,28,494.44,3,1,1,5,At Risk
2728,16353.0,3,94,6675.71,5,1,1,7,Potential Loyalists
2729,16354.0,62,39,395.8,1,2,1,4,Lost Customers
2730,16356.0,197,32,210.32,1,5,2,8,Loyal Customers
2731,16357.0,32,34,658.88,2,1,1,4,Lost Customers
2732,16358.0,0,110,2024.95,5,1,1,7,Potential Loyalists
2733,16359.0,6,70,1460.3700000000001,5,1,1,7,Potential Loyalists
2734,16360.0,4,671,3411.69,5,1,1,7,Potential Loyalists
2735,16361.0,9,106,896.66,4,1,1,6,Potential Loyalists
2736,16362.0,31,90,652.07,2,1,1,4,Lost Customers
2737,16363.0,52,5,109.36000000000001,1,2,1,4,Lost Customers
2738,16364.0,11,53,707.04,4,1,1,6,Potential Loyalists
2739,16365.0,17,51,1540.42,3,1,1,5,At Risk
2740,16366.0,18,18,327.3,3,1,1,5,At Risk
2741,16367.0,36,130,804.49,2,1,1,4,Lost Customers
2742,16368.0,1,76,497.43,5,1,1,7,Potential Loyalists
2743,16369.0,17,116,1551.58,3,1,1,5,At Risk
2744,16370.0,81,228,1320.56,1,3,1,5,At Risk
2745,16372.0,32,97,367.93,2,1,1,4,Lost Customers
2746,16374.0,65,110,465.08,1,2,1,4,Lost Customers
2747,16376.0,8,128,977.52,4,1,1,6,Potential Loyalists
2748,16377.0,266,5,676.2,1,5,2,8,Loyal Customers
2749,16378.0,246,23,362.95,1,5,2,8,Loyal Customers
2750,16379.0,3,109,2131.9,5,1,1,7,Potential Loyalists
2751,16380.0,60,32,1780.59,1,2,1,4,Lost Customers
2752,16383.0,74,102,668.36,1,2,1,4,Lost Customers
2753,16384.0,89,33,584.5,1,3,1,5,At Risk
2754,16385.0,59,59,555.89,1,2,1,4,Lost Customers
2755,16386.0,28,88,317.2,3,1,1,5,At Risk
2756,16387.0,322,4,94.36,1,5,3,9,Best Customers
2757,16389.0,52,35,1362.27,1,2,1,4,Lost Customers
2758,16392.0,269,45,221.19,1,5,2,8,Loyal Customers
2759,16393.0,1,358,2941.05,5,1,1,7,Potential Loyalists
2760,16394.0,49,100,1412.06,1,2,1,4,Lost Customers
2761,16395.0,60,210,1486.9,1,2,1,4,Lost Customers
2762,16398.0,144,86,1631.15,1,4,2,7,Potential Loyalists
2763,16399.0,18,72,406.77,3,1,1,5,At Risk
2764,16400.0,94,29,303.93,1,3,1,5,At Risk
2765,16401.0,0,197,4063.19,5,1,1,7,Potential Loyalists
2766,16402.0,264,60,299.6,1,5,2,8,Loyal Customers
2767,16403.0,301,15,161.04999999999998,1,5,3,9,Best Customers
2768,16404.0,69,23,443.05,1,2,1,4,Lost Customers
2769,16405.0,301,5,167.25,1,5,3,9,Best Customers
2770,16406.0,18,62,163.07,3,1,1,5,At Risk
2771,16407.0,12,172,2126.93,4,1,1,6,Potential Loyalists
2772,16409.0,35,232,2028.88,2,1,1,4,Lost Customers
2773,16411.0,18,45,214.65,3,1,1,5,At Risk
2774,16412.0,53,35,151.83,1,2,1,4,Lost Customers
2775,16413.0,56,31,262.2,1,2,1,4,Lost Customers
2776,16414.0,21,7,126.25,3,1,1,5,At Risk
2777,16415.0,43,54,210.35,2,2,1,5,At Risk
2778,16416.0,26,72,1031.4,3,1,1,5,At Risk
2779,16418.0,44,102,675.27,2,2,1,5,At Risk
2780,16419.0,112,52,959.48,1,4,2,7,Potential Loyalists
2781,16422.0,16,378,34311.0,3,1,1,5,At Risk
2782,16423.0,24,18,346.12,3,1,1,5,At Risk
2783,16424.0,190,6,82.56,1,5,2,8,Loyal Customers
2784,16425.0,301,21,302.7,1,5,3,9,Best Customers
2785,16426.0,1,372,1908.25,5,1,1,7,Potential Loyalists
2786,16427.0,262,9,241.06,1,5,2,8,Loyal Customers
2788,16429.0,105,2,284.55,1,4,2,7,Potential Loyalists
2789,16430.0,56,6,300.85,1,2,1,4,Lost Customers
2790,16431.0,212,83,642.81,1,5,2,8,Loyal Customers
2791,16432.0,63,8,287.40000000000003,1,2,1,4,Lost Customers
2792,16433.0,27,17,184.26,3,1,1,5,At Risk
2793,16434.0,28,109,1522.25,3,1,1,5,At Risk
2794,16438.0,5,132,798.35,5,1,1,7,Potential Loyalists
2795,16440.0,7,282,3640.67,5,1,1,7,Potential Loyalists
2796,16441.0,66,24,381.2,1,2,1,4,Lost Customers
2797,16442.0,1,174,616.79,5,1,1,7,Potential Loyalists
2798,16444.0,45,85,645.72,2,2,1,5,At Risk
2799,16445.0,33,63,230.51,2,1,1,4,Lost Customers
2800,16446.0,0,4,2.8999999999941792,5,1,1,7,Potential Loyalists
2801,16447.0,135,36,259.01,1,4,2,7,Potential Loyalists
2802,16448.0,197,20,188.89000000000001,1,5,2,8,Loyal Customers
2803,16449.0,190,43,674.69,1,5,2,8,Loyal Customers
2804,16450.0,149,11,311.92,1,4,2,7,Potential Loyalists
2805,16451.0,87,14,266.97,1,3,1,5,At Risk
2806,16454.0,63,1,5.9,1,2,1,4,Lost Customers
2807,16455.0,63,99,1841.18,1,2,1,4,Lost Customers
2808,16456.0,98,111,2158.37,1,3,1,5,At Risk
2809,16457.0,217,9,208.36,1,5,2,8,Loyal Customers
2810,16458.0,2,202,3482.7400000000002,5,1,1,7,Potential Loyalists
2811,16460.0,27,135,814.72,3,1,1,5,At Risk
2812,16461.0,177,33,151.42,1,5,2,8,Loyal Customers
2813,16462.0,63,4,102.0,1,2,1,4,Lost Customers
2814,16463.0,20,85,1383.7,3,1,1,5,At Risk
2815,16464.0,19,236,1314.68,3,1,1,5,At Risk
2816,16466.0,33,148,1603.46,2,1,1,4,Lost Customers
2817,16468.0,73,2,74.9,1,2,1,4,Lost Customers
2818,16469.0,23,182,650.43,3,1,1,5,At Risk
2819,16470.0,51,171,757.44,1,2,1,4,Lost Customers
2820,16471.0,274,13,223.95000000000002,1,5,2,8,Loyal Customers
2821,16473.0,164,19,314.86,1,5,2,8,Loyal Customers
2822,16474.0,6,367,1811.31,5,1,1,7,Potential Loyalists
2823,16475.0,87,28,544.3,1,3,1,5,At Risk
2824,16477.0,63,146,2494.46,1,2,1,4,Lost Customers
2825,16478.0,24,17,331.0,3,1,1,5,At Risk
2826,16479.0,9,35,300.83,4,1,1,6,Potential Loyalists
2827,16480.0,75,53,769.29,1,3,1,5,At Risk
2828,16482.0,15,18,220.62,3,1,1,5,At Risk
2829,16483.0,191,19,139.35,1,5,2,8,Loyal Customers
2830,16484.0,173,26,379.4,1,5,2,8,Loyal Customers
2831,16485.0,76,42,363.65,1,3,1,5,At Risk
2832,16488.0,32,31,492.2,2,1,1,4,Lost Customers
2833,16491.0,46,39,731.5,2,2,1,5,At Risk
2834,16493.0,72,62,1329.66,1,2,1,4,Lost Customers
2835,16494.0,296,50,826.53,1,5,2,8,Loyal Customers
2836,16495.0,2,97,684.41,5,1,1,7,Potential Loyalists
2837,16496.0,8,97,1562.22,4,1,1,6,Potential Loyalists
2838,16497.0,49,136,2965.69,1,2,1,4,Lost Customers
2839,16498.0,160,16,86.12,1,5,2,8,Loyal Customers
2840,16499.0,359,22,319.1,1,5,3,9,Best Customers
2841,16500.0,4,11,400.86,5,1,1,7,Potential Loyalists
2842,16503.0,106,86,1421.43,1,4,2,7,Potential Loyalists
2843,16504.0,24,86,484.38,3,1,1,5,At Risk
2844,16505.0,31,4,777.6,2,1,1,4,Lost Customers
2845,16506.0,19,3,90.30000000000001,3,1,1,5,At Risk
2846,16509.0,296,13,363.70000000000005,1,5,2,8,Loyal Customers
2847,16510.0,371,13,248.1,1,5,3,9,Best Customers
2848,16511.0,21,168,948.26,3,1,1,5,At Risk
2849,16513.0,4,35,874.59,5,1,1,7,Potential Loyalists
2850,16515.0,51,113,1627.13,1,2,1,4,Lost Customers
2851,16516.0,29,6,101.69999999999999,3,1,1,5,At Risk
2852,16517.0,276,17,162.7,1,5,2,8,Loyal Customers
2853,16518.0,60,42,480.92,1,2,1,4,Lost Customers
2854,16519.0,24,12,212.98,3,1,1,5,At Risk
2855,16520.0,185,157,1036.62,1,5,2,8,Loyal Customers
2856,16523.0,1,298,9295.67,5,1,1,7,Potential Loyalists
2857,16525.0,1,200,11895.57,5,1,1,7,Potential Loyalists
2858,16526.0,171,15,290.36,1,5,2,8,Loyal Customers
2859,16527.0,80,14,228.06,1,3,1,5,At Risk
2860,16528.0,3,17,244.41,5,1,1,7,Potential Loyalists
2861,16529.0,189,30,455.25,1,5,2,8,Loyal Customers
2862,16531.0,21,77,1244.59,3,1,1,5,At Risk
2863,16532.0,17,4,6748.8,3,1,1,5,At Risk
2864,16533.0,18,181,1026.94,3,1,1,5,At Risk
2865,16535.0,4,31,593.75,5,1,1,7,Potential Loyalists
2866,16536.0,106,56,539.02,1,4,2,7,Potential Loyalists
2867,16539.0,2,45,1388.81,5,1,1,7,Potential Loyalists
2868,16542.0,53,5,119.62,1,2,1,4,Lost Customers
2869,16545.0,164,3,339.3,1,5,2,8,Loyal Customers
2871,16549.0,9,981,4154.64,4,1,1,6,Potential Loyalists
2872,16550.0,108,261,2266.25,1,4,2,7,Potential Loyalists
2873,16551.0,95,32,922.12,1,3,1,5,At Risk
2874,16552.0,242,17,379.73,1,5,2,8,Loyal Customers
2875,16553.0,162,86,5664.57,1,5,2,8,Loyal Customers
2876,16554.0,2,74,641.55,5,1,1,7,Potential Loyalists
2877,16555.0,34,17,285.89,2,1,1,4,Lost Customers
2878,16556.0,66,207,3313.79,1,2,1,4,Lost Customers
2879,16557.0,23,11,281.85,3,1,1,5,At Risk
2880,16558.0,0,474,8257.04,5,1,1,7,Potential Loyalists
2881,16560.0,20,58,816.51,3,1,1,5,At Risk
2882,16561.0,5,31,511.12,5,1,1,7,Potential Loyalists
2883,16563.0,53,19,1077.74,1,2,1,4,Lost Customers
2884,16565.0,363,3,173.7,1,5,3,9,Best Customers
2885,16566.0,14,19,614.01,4,1,1,6,Potential Loyalists
2886,16567.0,193,35,865.6,1,5,2,8,Loyal Customers
2887,16569.0,2,5,124.2,5,1,1,7,Potential Loyalists
2888,16570.0,8,133,3622.95,4,1,1,6,Potential Loyalists
2889,16571.0,2,106,1285.22,5,1,1,7,Potential Loyalists
2890,16572.0,126,58,999.7,1,4,2,7,Potential Loyalists
2891,16573.0,73,46,648.41,1,2,1,4,Lost Customers
2892,16574.0,70,28,451.44,1,2,1,4,Lost Customers
2894,16581.0,154,11,70.44,1,5,2,8,Loyal Customers
2895,16582.0,112,6,313.62,1,4,2,7,Potential Loyalists
2896,16583.0,373,14,233.45,1,5,3,9,Best Customers
2897,16584.0,79,31,908.03,1,3,1,5,At Risk
2898,16586.0,248,8,463.95,1,5,2,8,Loyal Customers
2899,16587.0,231,13,225.15,1,5,2,8,Loyal Customers
